run_id,sequence_index,sequence_id,timestamp_utc,model,base_case_id,evidence_condition,stage,parser_error_category,response_hash,input_tokens,output_tokens,estimated_cost_usd
pilot05AN_20260709_020210,319,5af04c30f2783147b928be72,2026-07-09T02:05:52.120677+00:00,glm-5.2,P05_CFPB_PKT_013438,partial_dropout,decision,json_parse_error,fae40d80a755c0355272713f59cc7de15f275269751928c821a80be0bee2e88b,504,700,0.00378560
pilot05AN_20260709_020210,321,6bc8eafa57b41568534cec43,2026-07-09T02:06:17.864672+00:00,glm-5.2,P05_CFPB_PKT_013438,partial_dropout,escalation,json_parse_error,12d1e7c9c432cc663fd413a9820d4378ae6d1a976102134f16852427958bfc5b,505,700,0.00378700
pilot05AN_20260709_020210,326,8dd9e61b7325bb1ae7995409,2026-07-09T02:07:18.228795+00:00,glm-5.2,P05_CFPB_PKT_013584,clean,audit,json_parse_error,81950a646f74b8ae7b9207a8f2344b23c8f7a30081a02638e290fa36e687d04b,491,700,0.00376740
pilot05AN_20260709_020210,340,ecfdceaee02968ee7980f4c8,2026-07-09T02:10:01.253267+00:00,glm-5.2,P05_CFPB_PKT_013800,compressed_lossy,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,449,700,0.00370860
pilot05AN_20260709_020210,346,b054ac9d9f46edc33f0dfcee,2026-07-09T02:11:25.524948+00:00,glm-5.2,P05_CFPB_PKT_013800,noisy_conflicting,decision,json_parse_error,98fa89dfe25a26b32c52f35519b9d3260ea2b0b1188f867f51f36a4d6e4cecb0,530,700,0.00382200
pilot05AN_20260709_020210,349,4040d1908170f63825899c76,2026-07-09T02:12:02.325600+00:00,glm-5.2,P05_CFPB_PKT_013912,clean,decision,json_parse_error,49f92aff463983d99ba98dd2d94d348edd71aeaa055869f496fc1e922bd5e5b8,482,700,0.00375480
pilot05AN_20260709_020210,350,0fba34a81be609ad6185ffed,2026-07-09T02:12:26.653968+00:00,glm-5.2,P05_CFPB_PKT_013912,clean,audit,json_parse_error,fb00ba8940bbadff3316bc38c203ffeb45996b4f6430bbbde74c245c0ab4f241,482,700,0.00375480
pilot05AN_20260709_020210,351,b1ace64fb7464dba26550050,2026-07-09T02:12:40.120000+00:00,glm-5.2,P05_CFPB_PKT_013912,clean,escalation,json_parse_error,4e787a3e878b794c9dd9345f21c689abaacf2cc239f42af2036bbd73bd4ea512,483,700,0.00375620
pilot05AN_20260709_020210,354,0d24ab75e7d7f7cb5cc7ae8c,2026-07-09T02:13:19.528747+00:00,glm-5.2,P05_CFPB_PKT_013912,compressed_lossy,escalation,json_parse_error,c49524aef3b67955cf6e5c3461fbe03e15c18e96df78df4c541bb1661abf2082,452,700,0.00371280
pilot05AN_20260709_020210,355,459e20cf48676d2b22389208,2026-07-09T02:13:34.728524+00:00,glm-5.2,P05_CFPB_PKT_013912,partial_dropout,decision,json_parse_error,8f916098e15fb34e16e6ceab75b08a087f97ef7ace008631719dbc284ed13ce5,499,700,0.00377860
pilot05AN_20260709_020210,360,edfcbae2360859992b59a045,2026-07-09T02:14:51.143973+00:00,glm-5.2,P05_CFPB_PKT_013912,noisy_conflicting,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,523,700,0.00381220
pilot05AN_20260709_020210,372,e5c4d9f26f7d38428ec38508,2026-07-09T02:18:33.093265+00:00,glm-5.2,P05_CFPB_PKT_014012,noisy_conflicting,escalation,json_parse_error,a31de2a0401cca1b14dc3009b756434e3f811a25f22dda552237abf07444218c,525,700,0.00381500
pilot05AN_20260709_020210,374,9b9a9b2f4889e7b3fe82d2a8,2026-07-09T02:19:07.911089+00:00,glm-5.2,P05_CFPB_PKT_014886,clean,audit,json_parse_error,a76c220b2399835deb8377625a84373f924d71d8480412143b56c1769cd304a3,496,700,0.00377440
pilot05AN_20260709_020210,375,83670aafbcaa2066ddbd31be,2026-07-09T02:19:23.826767+00:00,glm-5.2,P05_CFPB_PKT_014886,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,497,700,0.00377580
pilot05AN_20260709_020210,385,4ac4d7b8f95cac86535c1ec7,2026-07-09T02:21:16.944939+00:00,glm-5.2,P05_CFPB_PKT_015177,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,500,700,0.00378000
pilot05AN_20260709_020210,386,d9c6e9b4fa73d3b15c0c8d76,2026-07-09T02:21:35.256622+00:00,glm-5.2,P05_CFPB_PKT_015177,clean,audit,json_parse_error,66fe15c41303f61d1cb3bc2265426f0e541e6ab43bae2cb24b4798de4a987f18,500,700,0.00378000
pilot05AN_20260709_020210,387,5d995f3c6e4e07a4c04765c1,2026-07-09T02:22:01.611999+00:00,glm-5.2,P05_CFPB_PKT_015177,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,501,700,0.00378140
pilot05AN_20260709_020210,391,f988392121ea2a58b19546bf,2026-07-09T02:22:44.735316+00:00,glm-5.2,P05_CFPB_PKT_015177,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,502,700,0.00378280
pilot05AN_20260709_020210,392,864a2db7c9a90d85e0078a13,2026-07-09T02:22:59.648862+00:00,glm-5.2,P05_CFPB_PKT_015177,partial_dropout,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,502,700,0.00378280
pilot05AN_20260709_020210,393,707ebbeaf9967b06ee7f46c1,2026-07-09T02:23:21.038120+00:00,glm-5.2,P05_CFPB_PKT_015177,partial_dropout,escalation,json_parse_error,8b804f3f854c74d0652251c3b883cb34c21a9a62d6929657b36108fcd0a707dd,503,700,0.00378420
pilot05AN_20260709_020210,397,51196fcbd9b537bc2dd62112,2026-07-09T02:24:11.062596+00:00,glm-5.2,P05_CFPB_PKT_016329,clean,decision,json_parse_error,13c606f3919d26de6582a7d73e46a846c2f013a0d10167af2b47030b44252a85,491,700,0.00376740
pilot05AN_20260709_020210,398,b52ce91e342ed0106065ff27,2026-07-09T02:24:26.022032+00:00,glm-5.2,P05_CFPB_PKT_016329,clean,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,491,700,0.00376740
pilot05AN_20260709_020210,399,d4cc0a3ac80e09385946079d,2026-07-09T02:24:52.316920+00:00,glm-5.2,P05_CFPB_PKT_016329,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,492,700,0.00376880
pilot05AN_20260709_020210,405,3327b110ada5ef54f07f0dd9,2026-07-09T02:26:08.681185+00:00,glm-5.2,P05_CFPB_PKT_016329,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,502,700,0.00378280
pilot05AN_20260709_020210,413,7159773586da907f37ba4cbd,2026-07-09T02:27:46.472132+00:00,glm-5.2,P05_CFPB_PKT_016823,compressed_lossy,audit,json_parse_error,f4fa4c5fce1a17c50ef52bfb5e6cabf3e4774ae4ea401acd1f825c1f0f1bf732,454,700,0.00371560
pilot05AN_20260709_020210,414,87d7d4260136cc635fb757f8,2026-07-09T02:28:07.368422+00:00,glm-5.2,P05_CFPB_PKT_016823,compressed_lossy,escalation,json_parse_error,a77421a48a763fc0b422ba9f56b29b9c2409130eb82089cf44c57a4b64654b27,455,700,0.00371700
pilot05AN_20260709_020210,415,c46f1683a5892afd81dba9ae,2026-07-09T02:28:22.205660+00:00,glm-5.2,P05_CFPB_PKT_016823,partial_dropout,decision,json_parse_error,0be2708047770ad5ec933b7ebd9035658a1dccd583ace92fdb6dbdd7aab4fc47,502,700,0.00378280
pilot05AN_20260709_020210,417,ceeeb3761dcec1bac4a7cff2,2026-07-09T02:28:55.193842+00:00,glm-5.2,P05_CFPB_PKT_016823,partial_dropout,escalation,json_parse_error,cb543ec912bb77a7af141eb159636314da10c3eaa4d2604ea0e31cfe81730d65,503,700,0.00378420
pilot05AN_20260709_020210,418,fed916c8331eeeb9d78d0431,2026-07-09T02:29:16.384136+00:00,glm-5.2,P05_CFPB_PKT_016823,noisy_conflicting,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,530,700,0.00382200
pilot05AN_20260709_020210,420,ad95fd12040d4b1489941a18,2026-07-09T02:29:47.423809+00:00,glm-5.2,P05_CFPB_PKT_016823,noisy_conflicting,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,531,700,0.00382340
pilot05AN_20260709_020210,427,b61e54a12f43b9557025413a,2026-07-09T02:31:05.256392+00:00,glm-5.2,P05_CFPB_PKT_018093,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,498,700,0.00377720
pilot05AN_20260709_020210,428,f2186315c441bc442c66919f,2026-07-09T02:31:23.806199+00:00,glm-5.2,P05_CFPB_PKT_018093,partial_dropout,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,498,700,0.00377720
pilot05AN_20260709_020210,429,adf79f9cdb227657b402a26f,2026-07-09T02:31:41.092525+00:00,glm-5.2,P05_CFPB_PKT_018093,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,499,700,0.00377860
pilot05AN_20260709_020210,432,ce2f23b922cf9eab380f7e59,2026-07-09T02:32:34.529799+00:00,glm-5.2,P05_CFPB_PKT_018093,noisy_conflicting,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,529,700,0.00382060
pilot05AN_20260709_020210,435,f88b7d3982bfcd9747ddddbd,2026-07-09T02:33:28.845992+00:00,glm-5.2,P05_CFPB_PKT_018178,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,499,700,0.00377860
pilot05AN_20260709_020210,441,7d3a8c11b4ce6d3563243e17,2026-07-09T02:34:58.228433+00:00,glm-5.2,P05_CFPB_PKT_018178,partial_dropout,escalation,json_parse_error,71cbb9018728aa237d95fc9fdc19bd95e587b237e4140826138f20f31ccb6377,505,700,0.00378700
pilot05AN_20260709_020210,445,f639aa01640ad423d1d99a37,2026-07-09T02:35:50.509019+00:00,glm-5.2,P05_CFPB_PKT_019824,clean,decision,json_parse_error,ddfebb294cd2baabcf770e6c991000c8cdb7e97613f2ea0e7d702fecd2a3f374,482,700,0.00375480
pilot05AN_20260709_020210,447,9458c5c46e13bba1c50d7ecf,2026-07-09T02:36:22.009697+00:00,glm-5.2,P05_CFPB_PKT_019824,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,483,700,0.00375620
pilot05AN_20260709_020210,451,f21fcde027bfd29f6f22d6e0,2026-07-09T02:37:15.158840+00:00,glm-5.2,P05_CFPB_PKT_019824,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,501,700,0.00378140
pilot05AN_20260709_020210,456,86fe92448dab64b30a2f1baa,2026-07-09T02:38:24.179792+00:00,glm-5.2,P05_CFPB_PKT_019824,noisy_conflicting,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,522,700,0.00381080
pilot05AN_20260709_020210,457,88eb1071b658142fd66c150a,2026-07-09T02:38:51.505227+00:00,glm-5.2,P05_CFPB_PKT_020527,clean,decision,json_parse_error,a73ef9aab1295a0c70a37fb9cbce07261b1d90f5d9c8f8bfaca567c26bc8cddc,488,700,0.00376320
pilot05AN_20260709_020210,459,525d7223e65a9cd5fa2eea4e,2026-07-09T02:39:32.487749+00:00,glm-5.2,P05_CFPB_PKT_020527,clean,escalation,json_parse_error,7d82e5943bbf310af22d6748ba30049c6059133926eb537e3451f5910e5e4368,489,700,0.00376460
pilot05AN_20260709_020210,465,cd3d9591874cb72ba2857b24,2026-07-09T02:40:43.977026+00:00,glm-5.2,P05_CFPB_PKT_020527,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,500,700,0.00378000
pilot05AN_20260709_020210,474,ba8824b17454aa5c71b3053b,2026-07-09T02:42:49.736713+00:00,glm-5.2,P05_CFPB_PKT_021433,compressed_lossy,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,450,700,0.00371000
pilot05AN_20260709_020210,475,9d8df4dee19693ae23d9c438,2026-07-09T02:43:07.969828+00:00,glm-5.2,P05_CFPB_PKT_021433,partial_dropout,decision,json_parse_error,60bc843a26feb0b5014e7f2d68eae3a9f5ba391a187d0f878dc2bfa782229aa6,497,700,0.00377580
pilot05AN_20260709_020210,476,ecac5abf06444f7a373c0636,2026-07-09T02:43:22.509084+00:00,glm-5.2,P05_CFPB_PKT_021433,partial_dropout,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,497,700,0.00377580
pilot05AN_20260709_020210,477,3a64148d79f7b9e3ceecc322,2026-07-09T02:43:44.742813+00:00,glm-5.2,P05_CFPB_PKT_021433,partial_dropout,escalation,json_parse_error,b841eb79a9d22c3adcd5eeff6fa64e1b0b469379a63e0570c5bca6b7a3dcb9d2,498,700,0.00377720
pilot05AN_20260709_020210,478,b2d7b16a154f733cf6086821,2026-07-09T02:44:03.476338+00:00,glm-5.2,P05_CFPB_PKT_021433,noisy_conflicting,decision,json_parse_error,e84f27ab1aa1f3214b972f57d3bdac4250d0e12b7ff04043136cf88c5a1d46ee,527,700,0.00381780
pilot05AN_20260709_020210,480,298d1af4e0c9713ffb79bde0,2026-07-09T02:44:39.822498+00:00,glm-5.2,P05_CFPB_PKT_021433,noisy_conflicting,escalation,json_parse_error,65284802cb806713c01a5fed2a144aabec4d4234a46a7ea168445b69ca229d2b,528,700,0.00381920
pilot05AN_20260709_020210,483,43bd86473b573384c663d2a7,2026-07-09T02:45:18.846738+00:00,glm-5.2,P05_CFPB_PKT_021535,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,500,700,0.00378000
pilot05AN_20260709_020210,484,f22aec6a0e60337b2eae74eb,2026-07-09T02:45:36.869585+00:00,glm-5.2,P05_CFPB_PKT_021535,compressed_lossy,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,453,700,0.00371420
pilot05AN_20260709_020210,485,4b518d3a3075f56e3f04fb32,2026-07-09T02:46:00.424034+00:00,glm-5.2,P05_CFPB_PKT_021535,compressed_lossy,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,453,700,0.00371420
pilot05AN_20260709_020210,487,c4af05f2c3d6c5b8f07f8c50,2026-07-09T02:46:29.290930+00:00,glm-5.2,P05_CFPB_PKT_021535,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,501,700,0.00378140
pilot05AN_20260709_020210,493,364350fe2161b6575492482d,2026-07-09T02:47:58.199334+00:00,glm-5.2,P05_CFPB_PKT_022235,clean,decision,json_parse_error,f86d12253d45090dc74c51f5a1c1ea62f03bf45fa440a41ad118b1d9587e3544,500,700,0.00378000
pilot05AN_20260709_020210,494,cec4270f9344a2753fd3b523,2026-07-09T02:48:23.905124+00:00,glm-5.2,P05_CFPB_PKT_022235,clean,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,500,700,0.00378000
pilot05AN_20260709_020210,501,df4f59d9ff81a3cdc9caa76b,2026-07-09T02:50:14.400739+00:00,glm-5.2,P05_CFPB_PKT_022235,partial_dropout,escalation,json_parse_error,c527a772cc684261786c787d5bff567953a38e17f1639cee986d4e4cef783f1a,503,700,0.00378420
pilot05AN_20260709_020210,505,b9fcbf19b0f694131fb551de,2026-07-09T02:51:08.277209+00:00,glm-5.2,P05_CFPB_PKT_022464,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,500,700,0.00378000
pilot05AN_20260709_020210,506,446ab92238d987056d563c03,2026-07-09T02:51:29.080289+00:00,glm-5.2,P05_CFPB_PKT_022464,clean,audit,json_parse_error,24728762946da17be5be2ace2c49b1db9835a4b5f06d3dbdf6cb5be7e3e3bb10,500,700,0.00378000
pilot05AN_20260709_020210,507,4483e11674347e62216984fb,2026-07-09T02:51:43.496080+00:00,glm-5.2,P05_CFPB_PKT_022464,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,501,700,0.00378140
pilot05AN_20260709_020210,510,3fabf319aa5a2de049c1c110,2026-07-09T02:52:26.314558+00:00,glm-5.2,P05_CFPB_PKT_022464,compressed_lossy,escalation,json_parse_error,358fc982d66cc8ecb134fbcbd46a0ce987ce1a080009e31e3a428d3376eed410,457,700,0.00371980
pilot05AN_20260709_020210,513,f2ec8659aa5afe14613c9acd,2026-07-09T02:53:13.724353+00:00,glm-5.2,P05_CFPB_PKT_022464,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,505,700,0.00378700
pilot05AN_20260709_020210,514,fe1a65f32c2a64e80668c46d,2026-07-09T02:53:26.017393+00:00,glm-5.2,P05_CFPB_PKT_022464,noisy_conflicting,decision,json_parse_error,bf6fe019e87b3cae71031eeaf4ce2619e51ba3065a35cf3649c78ddfd63a2741,526,700,0.00381640
pilot05AN_20260709_020210,517,7a405c12761714b2d05eae36,2026-07-09T02:54:11.180288+00:00,glm-5.2,P05_CFPB_PKT_022610,clean,decision,json_parse_error,b092f72116ce6df297c7ff8babdc16c400662f87df45dac947d1c335dbe806f7,491,700,0.00376740
pilot05AN_20260709_020210,518,08154864a5686ff21ea8a47d,2026-07-09T02:54:32.068627+00:00,glm-5.2,P05_CFPB_PKT_022610,clean,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,491,700,0.00376740
pilot05AN_20260709_020210,519,8aeb83a8af55b814cd4b7332,2026-07-09T02:54:52.149830+00:00,glm-5.2,P05_CFPB_PKT_022610,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,492,700,0.00376880
pilot05AN_20260709_020210,529,44784f43aa18b2a2e79b3641,2026-07-09T02:57:17.578156+00:00,glm-5.2,P05_CFPB_PKT_022895,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,490,700,0.00376600
pilot05AN_20260709_020210,530,54ef7773c26f8a8e7b9f20ff,2026-07-09T02:57:38.670043+00:00,glm-5.2,P05_CFPB_PKT_022895,clean,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,490,700,0.00376600
pilot05AN_20260709_020210,531,e5208f8996125dca03f33dde,2026-07-09T02:57:55.149233+00:00,glm-5.2,P05_CFPB_PKT_022895,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,491,700,0.00376740
pilot05AN_20260709_020210,532,9b83740c7f4b4febe3702925,2026-07-09T02:58:10.407949+00:00,glm-5.2,P05_CFPB_PKT_022895,compressed_lossy,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,455,700,0.00371700
pilot05AN_20260709_020210,536,949cd9fc24b4cdf5637eef48,2026-07-09T02:59:07.864536+00:00,glm-5.2,P05_CFPB_PKT_022895,partial_dropout,audit,json_parse_error,0be2708047770ad5ec933b7ebd9035658a1dccd583ace92fdb6dbdd7aab4fc47,503,700,0.00378420
pilot05AN_20260709_020210,541,47abbd8610d8a86e01d30728,2026-07-09T03:00:06.035557+00:00,glm-5.2,P05_CFPB_PKT_024097,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,489,700,0.00376460
pilot05AN_20260709_020210,543,d65b522d49c0fb508975b921,2026-07-09T03:00:55.090896+00:00,glm-5.2,P05_CFPB_PKT_024097,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,490,700,0.00376600
pilot05AN_20260709_020210,545,3b0d443ead23de9e76e90ffd,2026-07-09T03:01:29.703258+00:00,glm-5.2,P05_CFPB_PKT_024097,compressed_lossy,audit,json_parse_error,cd953424f35e8de6c473fd36bb89b773bfa999bdfa3681032e1add4730fd6ec1,455,700,0.00371700
pilot05AN_20260709_020210,546,4a7c379fd2f154aa4497472e,2026-07-09T03:02:02.834539+00:00,glm-5.2,P05_CFPB_PKT_024097,compressed_lossy,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,456,700,0.00371840
pilot05AN_20260709_020210,549,4be741ac0b8ee8d09d30f05d,2026-07-09T03:02:51.333148+00:00,glm-5.2,P05_CFPB_PKT_024097,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,504,700,0.00378560
pilot05AN_20260709_020210,553,611371153298c4e284bc6c4f,2026-07-09T03:03:47.080267+00:00,glm-5.2,P05_CFPB_PKT_024360,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,485,700,0.00375900
pilot05AN_20260709_020210,554,985b6e8faeb21a62531a9b77,2026-07-09T03:04:07.030936+00:00,glm-5.2,P05_CFPB_PKT_024360,clean,audit,json_parse_error,25eb5de8fd80682143915b97aaa2a90e853113ec699169182b9a708388c04a09,485,700,0.00375900
pilot05AN_20260709_020210,555,b53292903d12e6c6362847da,2026-07-09T03:04:43.327892+00:00,glm-5.2,P05_CFPB_PKT_024360,clean,escalation,json_parse_error,26e95e8f8faae0a531bf525d8a87d79dfd37e5b2fdd40664c8951c2e1e8c0cb1,486,700,0.00376040
pilot05AN_20260709_020210,563,ca1369a561806316cec3dfea,2026-07-09T03:06:39.910449+00:00,glm-5.2,P05_CFPB_PKT_024360,noisy_conflicting,audit,json_parse_error,eb5b460bbd21329e544511b23f157b10ed8df04084c8c860cf57ae8df1234b9b,525,700,0.00381500
pilot05AN_20260709_020210,564,978c1958691cd1e5e735e606,2026-07-09T03:07:02.845298+00:00,glm-5.2,P05_CFPB_PKT_024360,noisy_conflicting,escalation,json_parse_error,fa6003b3fb003ea2a9bd1ab82c7bd091562f30d138756b417c9a389cab1bb182,526,700,0.00381640
pilot05AN_20260709_020210,570,f1486509e881078c81a99f36,2026-07-09T03:08:47.102031+00:00,glm-5.2,P05_CFPB_PKT_024533,compressed_lossy,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,456,700,0.00371840
pilot05AN_20260709_020210,571,a8ac8c69ee6131f54a59f1ac,2026-07-09T03:09:04.727263+00:00,glm-5.2,P05_CFPB_PKT_024533,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,503,700,0.00378420
pilot05AN_20260709_020210,572,c3c76d7b5cbad30339f74630,2026-07-09T03:09:25.422647+00:00,glm-5.2,P05_CFPB_PKT_024533,partial_dropout,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,503,700,0.00378420
pilot05AN_20260709_020210,576,f456f0e110efd7bc54fce9ae,2026-07-09T03:10:37.405615+00:00,glm-5.2,P05_CFPB_PKT_024533,noisy_conflicting,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,526,700,0.00381640
pilot05AN_20260709_020210,577,8a0ef7ab21c410fc194aafa5,2026-07-09T03:10:58.602685+00:00,glm-5.2,P05_CFPB_PKT_024618,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,487,700,0.00376180
pilot05AN_20260709_020210,578,ae1f63e5c7b758869e3bd12e,2026-07-09T03:11:16.927387+00:00,glm-5.2,P05_CFPB_PKT_024618,clean,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,487,700,0.00376180
pilot05AN_20260709_020210,579,cdb304b69b83a6eef67c3d0d,2026-07-09T03:11:37.423058+00:00,glm-5.2,P05_CFPB_PKT_024618,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,488,700,0.00376320
pilot05AN_20260709_020210,581,2d9b5702fa67d88f5e857ea0,2026-07-09T03:12:10.701358+00:00,glm-5.2,P05_CFPB_PKT_024618,compressed_lossy,audit,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,453,700,0.00371420
pilot05AN_20260709_020210,585,41572402ff9cdceef1403f1a,2026-07-09T03:13:09.033456+00:00,glm-5.2,P05_CFPB_PKT_024618,partial_dropout,escalation,json_parse_error,6017dbca8e3eeb2f73be4123b0032c736d8c8f9bf8c86e6631887342c06fec90,502,700,0.00378280
pilot05AN_20260709_020210,589,b858f3dc119f60565509b866,2026-07-09T03:14:12.876801+00:00,glm-5.2,P05_CFPB_PKT_025299,clean,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,502,700,0.00378280
pilot05AN_20260709_020210,591,5fc2411c0a93b1cf0c674d38,2026-07-09T03:16:03.560218+00:00,glm-5.2,P05_CFPB_PKT_025299,clean,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,503,700,0.00378420
pilot05AN_20260709_020210,594,c18e1e2841b3b05f44308e63,2026-07-09T03:16:45.776207+00:00,glm-5.2,P05_CFPB_PKT_025299,compressed_lossy,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,457,700,0.00371980
pilot05AN_20260709_020210,595,cf88e7af51fd037dfd3ad059,2026-07-09T03:17:11.002168+00:00,glm-5.2,P05_CFPB_PKT_025299,partial_dropout,decision,json_parse_error,b3a5b8479ab18bed813d0bfaf29167d6e72eed38ee9552ac5380f9ce0a734eb5,504,700,0.00378560
pilot05AN_20260709_020210,597,9dc94e9980d899c53ddc3beb,2026-07-09T03:17:48.962807+00:00,glm-5.2,P05_CFPB_PKT_025299,partial_dropout,escalation,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,505,700,0.00378700
pilot05AN_20260709_020210,605,2317dfcf5fa329b54aec1b60,2026-07-09T03:19:47.456657+00:00,glm-5.2,P05_CFPB_PKT_025316,compressed_lossy,audit,json_parse_error,ec32cb45bbaa9383bbf0442f75ed6dab9b6919e47601d23092d36bb974a74421,455,700,0.00371700
pilot05AN_20260709_020210,607,aac17131872266b08f83091b,2026-07-09T03:20:36.207343+00:00,glm-5.2,P05_CFPB_PKT_025316,partial_dropout,decision,json_parse_error,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,503,700,0.00378420
pilot05AN_20260709_020210,612,ae0ef915b6202bf642a18d66,2026-07-09T03:23:08.274017+00:00,glm-5.2,P05_CFPB_PKT_025316,noisy_conflicting,escalation,json_parse_error,f9fce035ec365fe0698abd06e9324022d14600dceebdd435244dc28414006e11,526,700,0.00381640
